;אשור התקנה תאגיד;דיור מגורים רכישה;הפליה אסור הוסר;חוב בנק גביה;חיל בטחון מלוא;יהודי ערבי עם;יצוג תפקיד דוח;ישוב בניה תכנון;לדה שעה חפשה;מחיר מוצר צרכן;מים מזון עשון;מעסיק פצוי העסקה;מקצוע הכשרה תעודה;נכה קצבה גמלה;נציבות בטחון תלונה;נשואין גרושין נשא;סביבה דיג טבע;סיוע חברתי הרוחה;ספורט התרבות עמתה;עברה עבירות אלימות;פטור תושב פקדה;צרכן פרסום שפה;קטין אחריות אמנה;קפה בחירה תרומה;ראש חקירה נבחר;רפואי מטפל רופא;תביעה משפטי הגשה;תחבורה הרכב רכב;תלמיד לימודים השכלה;תקציב פער קטן
K20_f_2015838;0.0023255814;0.0023255814;0.0255813953;0.0023255814;0.46744186050000003;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.11860465120000001;0.09534883720000001;0.0023255814;0.0023255814;0.0023255814;0.1418604651;0.048837209300000003;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.048837209300000003;0.0023255814
K20_f_2015914;0.0006060606;0.0006060606;0.0006060606;0.0672727273;0.3521212121;0.0187878788;0.0006060606;0.0187878788;0.0490909091;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0127272727;0.0006060606;0.0006060606;0.030909090900000002;0.0006060606;0.0006060606;0.0006060606;0.0187878788;0.18242424240000002;0.17030303030000002;0.0006060606;0.0672727273;0.0006060606;0.0006060606;0.0006060606;0.0006060606
K20_f_2015954;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.10512820510000001;0.6948717949000001;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.053846153800000005;0.0025641026;0.0025641026;0.028205128200000002;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.028205128200000002;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.028205128200000002;0.0025641026
K20_f_2016012;0.0033333333;0.2366666667;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.10333333330000001;0.0033333333;0.1366666667;0.0033333333;0.0033333333;0.0033333333;0.0366666667;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.0366666667;0.0033333333;0.0033333333;0.0366666667;0.0033333333;0.3366666667;0.0033333333;0.0033333333;0.0033333333;0.0033333333
K20_f_2016032;0.0026315789;0.1868421053;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0289473684;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.21315789470000002;0.3710526316;0.0289473684;0.0026315789;0.0026315789;0.0815789474;0.0026315789;0.0026315789;0.0026315789;0.0289473684;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789
K20_f_2016034;0.0033333333;0.43666666670000004;0.0366666667;0.0033333333;0.07;0.0033333333;0.0033333333;0.0366666667;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.10333333330000001;0.0033333333;0.0033333333;0.0033333333;0.0366666667;0.0033333333;0.0033333333;0.10333333330000001;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.07;0.0033333333;0.0366666667
K20_f_2016035;0.002173913;0.002173913;0.002173913;0.002173913;0.002173913;0.0239130435;0.0456521739;0.002173913;0.002173913;0.002173913;0.002173913;0.002173913;0.0239130435;0.002173913;0.002173913;0.002173913;0.002173913;0.0673913043;0.002173913;0.002173913;0.002173913;0.6760869565000001;0.002173913;0.002173913;0.002173913;0.002173913;0.0673913043;0.002173913;0.002173913;0.0456521739
K20_f_2016039;0.002173913;0.0239130435;0.2195652174;0.002173913;0.002173913;0.1760869565;0.197826087;0.002173913;0.002173913;0.002173913;0.002173913;0.002173913;0.002173913;0.002173913;0.002173913;0.002173913;0.002173913;0.002173913;0.2413043478;0.002173913;0.002173913;0.002173913;0.002173913;0.002173913;0.002173913;0.002173913;0.002173913;0.002173913;0.002173913;0.0891304348
K20_f_2016052;0.0012820513;0.0012820513;0.0012820513;0.0012820513;0.1807692308;0.5141025641;0.026923076900000002;0.014102564100000001;0.0012820513;0.0012820513;0.0012820513;0.026923076900000002;0.0012820513;0.026923076900000002;0.0012820513;0.0012820513;0.0012820513;0.0012820513;0.0653846154;0.0012820513;0.0012820513;0.0012820513;0.0012820513;0.0012820513;0.0012820513;0.014102564100000001;0.014102564100000001;0.0012820513;0.0525641026;0.0397435897
K20_f_2016068;0.0878947368;0.41771929820000003;0.0001754386;0.0001754386;0.0001754386;0.0001754386;0.0001754386;0.028245614000000002;0.0001754386;0.0001754386;0.0001754386;0.0001754386;0.040526315800000004;0.0019298246000000001;0.059824561400000004;0.0001754386;0.0001754386;0.1001754386;0.0001754386;0.0001754386;0.0001754386;0.0001754386;0.0422807018;0.0019298246000000001;0.0001754386;0.0001754386;0.0001754386;0.0001754386;0.0001754386;0.2159649123
K20_f_2016162;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.06;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0885714286;0.0028571429;0.0314285714;0.06;0.0028571429;0.0028571429;0.3457142857;0.0314285714;0.0028571429;0.0028571429;0.0028571429;0.06;0.26;0.0028571429;0.0028571429
K20_f_2016175;0.0011904762;0.0011904762;0.0011904762;0.0011904762;0.0011904762;0.0011904762;0.0011904762;0.0011904762;0.0011904762;0.0011904762;0.0011904762;0.0130952381;0.0011904762;0.0011904762;0.0011904762;0.0011904762;0.0130952381;0.155952381;0.0130952381;0.4535714286;0.0011904762;0.1202380952;0.0011904762;0.0011904762;0.19166666670000002;0.0011904762;0.0130952381;0.0011904762;0.0011904762;0.0011904762
K20_f_2016244;0.0018181818000000001;0.0381818182;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.22;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.2745454545;0.0018181818000000001;0.0927272727;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.02;0.0018181818000000001;0.02;0.0018181818000000001;0.2745454545;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.02;0.0018181818000000001
K20_f_2016251;0.0024390244000000003;0.1;0.0024390244000000003;0.0024390244000000003;0.07560975610000001;0.6609756098;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.07560975610000001;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0268292683;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003
K20_f_2016255;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0157142857;0.8728571429;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.03;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0442857143
K20_f_2016267;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.013253012000000002;0.0012048193;0.27831325300000004;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.0253012048;0.0012048193;0.1337349398;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.013253012000000002;0.0012048193;0.0012048193;0.0012048193;0.4831325301;0.0012048193;0.0012048193;0.0012048193;0.0253012048;0.0012048193
K20_f_2016268;0.057857142900000005;0.0007142857000000001;0.0507142857;0.0007142857000000001;0.0078571429;0.0007142857000000001;0.0007142857000000001;0.0007142857000000001;0.0007142857000000001;0.0221428571;0.0364285714;0.0007142857000000001;0.0007142857000000001;0.0078571429;0.0007142857000000001;0.3078571429;0.0007142857000000001;0.115;0.0007142857000000001;0.0007142857000000001;0.0221428571;0.0007142857000000001;0.0007142857000000001;0.2292857143;0.0007142857000000001;0.0007142857000000001;0.1292857143;0.0007142857000000001;0.0007142857000000001;0.0007142857000000001
K20_f_2016280;0.0009090909000000001;0.1190909091;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.4281818182;0.0009090909000000001;0.0009090909000000001;0.0190909091;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.046363636400000005;0.01;0.0009090909000000001;0.2372727273;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.01;0.0645454545;0.046363636400000005;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001;0.0009090909000000001
K20_f_2016282;0.0009900990000000001;0.0009900990000000001;0.0405940594;0.0405940594;0.0009900990000000001;0.010891089100000001;0.0207920792;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0207920792;0.0009900990000000001;0.0405940594;0.0009900990000000001;0.0009900990000000001;0.3673267327;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0702970297;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.35742574260000004;0.010891089100000001
K20_f_2016297;0.0007462687;0.0007462687;0.0007462687;0.0007462687;0.0007462687;0.2097014925;0.0156716418;0.0007462687;0.0156716418;0.0007462687;0.0156716418;0.0082089552;0.0007462687;0.0007462687;0.0007462687;0.0007462687;0.0007462687;0.0007462687;0.0007462687;0.0082089552;0.0455223881;0.0007462687;0.0007462687;0.2619402985;0.1798507463;0.0007462687;0.0380597015;0.0007462687;0.0007462687;0.1873134328
K20_f_2016302;0.0006756757000000001;0.0006756757000000001;0.0006756757000000001;0.4060810811;0.0006756757000000001;0.0141891892;0.0006756757000000001;0.0006756757000000001;0.0006756757000000001;0.0006756757000000001;0.0074324324;0.0006756757000000001;0.0006756757000000001;0.0006756757000000001;0.0006756757000000001;0.0006756757000000001;0.0006756757000000001;0.0006756757000000001;0.0006756757000000001;0.0006756757000000001;0.0141891892;0.5412162162;0.0006756757000000001;0.0006756757000000001;0.0006756757000000001;0.0006756757000000001;0.0006756757000000001;0.0006756757000000001;0.0006756757000000001;0.0006756757000000001
K20_f_2016316;0.0146666667;0.0946666667;0.0013333333;0.1613333333;0.0013333333;0.0013333333;0.0013333333;0.0013333333;0.028;0.0013333333;0.041333333300000004;0.0013333333;0.0013333333;0.0013333333;0.0013333333;0.0013333333;0.0013333333;0.0013333333;0.0013333333;0.0146666667;0.3213333333;0.108;0.0013333333;0.0013333333;0.0013333333;0.0013333333;0.0013333333;0.0146666667;0.0013333333;0.1746666667
K20_f_2016318;0.1457831325;0.0012048193;0.0012048193;0.16987951810000002;0.0012048193;0.0253012048;0.0012048193;0.0373493976;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.0373493976;0.0012048193;0.0012048193;0.2060240964;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.21807228920000002;0.0373493976;0.0012048193;0.049397590400000004;0.049397590400000004;0.0012048193;0.0012048193;0.0012048193
K20_f_2016347;0.0166666667;0.011290322600000001;0.0005376344;0.0005376344;0.0005376344;0.0274193548;0.0005376344;0.0005376344;0.0327956989;0.022043010800000002;0.0005376344;0.1564516129;0.0489247312;0.1456989247;0.10268817200000001;0.0005376344;0.0005376344;0.0005376344;0.0005376344;0.0005376344;0.0919354839;0.0059139785;0.0005376344;0.0005376344;0.0704301075;0.0005376344;0.1295698925;0.0005376344;0.011290322600000001;0.1188172043
K20_f_2016368;0.0005494505;0.039010989;0.0005494505;0.0005494505;0.0664835165;0.2313186813;0.0060439560000000005;0.0005494505;0.1434065934;0.0445054945;0.2038461538;0.0664835165;0.0005494505;0.0115384615;0.0005494505;0.0115384615;0.0005494505;0.0060439560000000005;0.0445054945;0.0005494505;0.0005494505;0.017032967;0.0005494505;0.0664835165;0.0005494505;0.0005494505;0.017032967;0.0005494505;0.017032967;0.0005494505
K20_f_2016375;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.190625;0.065625;0.0031249999999999997;0.034374999999999996;0.034374999999999996;0.0031249999999999997;0.034374999999999996;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.159375;0.065625;0.0031249999999999997;0.065625;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.128125;0.0031249999999999997;0.034374999999999996;0.0031249999999999997;0.065625;0.0031249999999999997;0.0031249999999999997;0.065625;0.0031249999999999997;0.0031249999999999997
K20_f_2016376;0.005;0.105;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.055;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.455;0.005;0.005;0.005;0.105;0.005;0.005;0.155;0.005;0.005
K20_f_2016377;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.3473333333;0.007333333300000001;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.054;0.0006666667;0.194;0.294;0.0006666667;0.007333333300000001;0.0006666667;0.0006666667;0.027333333300000002;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.034;0.0006666667;0.0206666667;0.0006666667
K20_f_2016413;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.301984127;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.028174603200000002;0.0638888889;0.00039682540000000004;0.00039682540000000004;0.1075396825;0.0876984127;0.0043650794;0.00039682540000000004;0.17500000000000002;0.00039682540000000004;0.1115079365;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.0043650794;0.0123015873;0.048015873;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.048015873
K20_f_2016458;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.2310810811;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.10945945950000001;0.0013513514000000001;0.0013513514000000001;0.1905405405;0.0013513514000000001;0.0013513514000000001;0.0148648649;0.0013513514000000001;0.0013513514000000001;0.0013513514000000001;0.2310810811;0.0013513514000000001;0.0013513514000000001;0.0824324324;0.0013513514000000001;0.0013513514000000001;0.09594594590000001;0.0148648649;0.0013513514000000001
K20_f_2016486;0.0018181818000000001;0.1290909091;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.1290909091;0.0745454545;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0381818182;0.0018181818000000001;0.0381818182;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.02;0.1290909091;0.0018181818000000001;0.22;0.18363636360000002
K20_f_2016568;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.028205128200000002;0.0025641026;0.0025641026;0.028205128200000002;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.8743589744;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026;0.0025641026
K20_f_2016600;0.0939393939;0.0030303030000000002;0.18484848480000002;0.0030303030000000002;0.0030303030000000002;0.0636363636;0.0030303030000000002;0.0030303030000000002;0.0030303030000000002;0.1545454545;0.0030303030000000002;0.0030303030000000002;0.0030303030000000002;0.033333333300000004;0.0030303030000000002;0.0030303030000000002;0.0030303030000000002;0.0030303030000000002;0.033333333300000004;0.0030303030000000002;0.0030303030000000002;0.033333333300000004;0.0636363636;0.0030303030000000002;0.0030303030000000002;0.0030303030000000002;0.0030303030000000002;0.0030303030000000002;0.18484848480000002;0.0939393939
K20_f_2016603;0.0018518519000000002;0.0018518519000000002;0.09444444440000001;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.2611111111;0.0018518519000000002;0.0018518519000000002;0.0388888889;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.3166666667;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.18703703700000002;0.0574074074;0.0018518519000000002;0.0018518519000000002
K20_f_2016604;0.0015873016000000002;0.0015873016000000002;0.0968253968;0.0015873016000000002;0.1444444444;0.1444444444;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0174603175;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.3031746032;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0968253968;0.1603174603;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002
K20_f_2016634;0.058196721300000004;0.0008196721000000001;0.0008196721000000001;0.0663934426;0.0008196721000000001;0.0418032787;0.0008196721000000001;0.0008196721000000001;0.0008196721000000001;0.0008196721000000001;0.0008196721000000001;0.0008196721000000001;0.0008196721000000001;0.0008196721000000001;0.058196721300000004;0.0336065574;0.0008196721000000001;0.0008196721000000001;0.0008196721000000001;0.0008196721000000001;0.0008196721000000001;0.0008196721000000001;0.0008196721000000001;0.009016393400000001;0.017213114800000002;0.009016393400000001;0.0008196721000000001;0.0008196721000000001;0.3696721311;0.3204918033
K20_f_2016669;0.024418604700000002;0.0011627907;0.0011627907;0.0011627907;0.0825581395;0.2453488372;0.0011627907;0.0011627907;0.0011627907;0.0011627907;0.0011627907;0.0011627907;0.0011627907;0.0011627907;0.0011627907;0.0127906977;0.0011627907;0.0011627907;0.18720930230000002;0.1406976744;0.0011627907;0.0011627907;0.0011627907;0.0011627907;0.09418604650000001;0.0011627907;0.0011627907;0.0011627907;0.18720930230000002;0.0011627907
K20_f_2016679;0.0011494253;0.3459770115;0.0011494253;0.0011494253;0.0011494253;0.0011494253;0.012643678200000001;0.0011494253;0.0011494253;0.0011494253;0.0011494253;0.0701149425;0.0011494253;0.0011494253;0.0011494253;0.0011494253;0.0011494253;0.0011494253;0.0011494253;0.024137931;0.0011494253;0.0816091954;0.1275862069;0.0011494253;0.0011494253;0.0011494253;0.10459770110000001;0.0011494253;0.0011494253;0.20804597700000002
